epoch,batch,train_loss,val_loss
0,9,0.5099079012870789,0.6400605348440317
0,19,0.594758152961731,0.6399512978700491
1,9,0.4874613285064697,0.6397961240548354
1,19,0.5063990354537964,0.6396091121893662
2,9,0.4865914285182953,0.639332441183237
2,19,0.5053367614746094,0.6391147696054899
3,9,0.48659974336624146,0.6388641687539908
3,19,0.5054872035980225,0.6387065649032593
4,9,0.48603466153144836,0.6385213732719421
4,19,0.5048882961273193,0.6383887162575355
5,9,0.48675650358200073,0.6382470314319317
5,19,0.5056939721107483,0.6381631401868967
6,9,0.48577994108200073,0.638051803295429
6,19,0.5047074556350708,0.6379647392493027
7,9,0.4864378571510315,0.6378665107947129
7,19,0.5054011344909668,0.6378054435436542
8,9,0.4850931763648987,0.6377239869191096
8,19,0.5041531324386597,0.637654721736908
9,9,0.4857139587402344,0.6375719996599051
9,19,0.5045602321624756,0.6375168928733239
10,9,0.4851474165916443,0.6374486638949468
10,19,0.5041801929473877,0.6373981099862319
11,9,0.48459315299987793,0.6373324806873615
11,19,0.5037349462509155,0.6372838937319242
12,9,0.48607224225997925,0.6372295159559983
12,19,0.505036473274231,0.6371968755355248
13,9,0.4841786026954651,0.6371526030393747
13,19,0.503192663192749,0.6371125853978671
14,9,0.4840008020401001,0.6370600691208472
14,19,0.50307697057724,0.6370217937689561
15,9,0.48422572016716003,0.6369762604053204
15,19,0.5032748579978943,0.6369442756359394
16,9,0.48464030027389526,0.6369072886613699
16,19,0.5036785006523132,0.6368807645944449
17,9,0.4845796823501587,0.6368473905783433
17,19,0.5034705400466919,0.6368232506972092
18,9,0.4845758378505707,0.6367932603909419
18,19,0.5035409927368164,0.6367711470677302
19,9,0.48331642150878906,0.636741253045889
19,19,0.5022281408309937,0.6367165537980887
20,9,0.483739972114563,0.6366852567746089
20,19,0.5052714347839355,0.6366640054262601
21,9,0.48598402738571167,0.6366391594593341
21,19,0.5049939155578613,0.6366256154500521
22,9,0.48649999499320984,0.6366068995915927
22,19,0.514776885509491,0.6365885184361384
23,9,0.48388373851776123,0.6365644748394306
23,19,0.5028800964355469,0.6365473316265986
24,9,0.48473474383354187,0.636526529605572
24,19,0.5037037134170532,0.6365126371383667
25,9,0.48330479860305786,0.636443724999061
25,19,0.5023626089096069,0.6364262424982511
26,9,0.4855680763721466,0.6364601667110736
26,19,0.5045090913772583,0.6364493140807519
27,9,0.4838087260723114,0.6353845091966482
27,19,0.5027412176132202,0.6353710431319016
28,9,0.4833080470561981,0.6364023502056415
28,19,0.5022653937339783,0.636387614103464
29,9,0.4840989112854004,0.6363701866223261
29,19,0.5031049847602844,0.6363577246665955
30,9,0.485344797372818,0.6363434424767127
30,19,0.5043877959251404,0.6363341028873737
31,9,0.4844890236854553,0.6363223424324622
31,19,0.503489077091217,0.6363123242671673
32,9,0.48436543345451355,0.6362983859502352
32,19,0.5034533143043518,0.636287890947782
33,9,0.48406776785850525,0.6442705117739164
34,9,0.48448044061660767,0.636266502050253
35,9,0.485776424407959,0.6362574100494385
36,9,0.48318320512771606,0.6362471397106464
37,9,0.4835560917854309,0.6362355213898879
38,9,0.4844498038291931,0.6362245724751399
39,9,0.48309051990509033,0.6362132200827966
40,9,0.48346802592277527,0.6362016751216009
41,9,0.4835280478000641,0.6340284806031448
41,19,0.5025167465209961,0.6340162341411297
42,9,0.48423123359680176,0.6361656143115118
42,19,0.503358006477356,0.6361562884770907
43,9,0.48341041803359985,0.6361436018576989
43,19,0.5024975538253784,0.6361332352344806
44,9,0.48213085532188416,0.636118627511538
44,19,0.5010692477226257,0.6361061655558072
45,9,0.4838557243347168,0.6360910351459796
45,19,0.5027932524681091,0.6360811132651109
46,9,0.48330873250961304,0.6360686879891616
46,19,0.5024330019950867,0.6360590503765986
47,9,0.4841063916683197,0.6690172553062439
48,9,0.48411452770233154,0.6360426911940942
49,9,0.48413828015327454,0.6360356119962839
50,9,0.4838803708553314,0.6360277350132282
51,9,0.482818603515625,0.636018665937277
52,9,0.48292458057403564,0.632984289756188
52,19,0.501870334148407,0.6329733316714947
53,9,0.4838431477546692,0.6346100568771362
53,19,0.5027443170547485,0.6346001395812402
54,9,0.484011709690094,0.6359678094203656
54,19,0.503200888633728,0.6359604597091675
55,9,0.5103365778923035,0.6359518216206477
55,19,0.6020379066467285,0.6359463975979731
56,9,0.4813755750656128,0.6359374202214755
56,19,0.5003741979598999,0.6359271773925195
57,9,0.48267194628715515,0.6359140139359695
57,19,0.5017883777618408,0.6359047568761386
58,9,0.48415887355804443,0.6380848105137165
59,9,0.4832342267036438,0.6334823278280405
60,9,0.48306339979171753,0.6358809837928185
61,9,0.48451563715934753,0.6358737166111286
62,9,0.48260509967803955,0.6358662706155044
63,9,0.48414501547813416,0.6358590492835412
64,9,0.48321396112442017,0.6358517821018512
65,9,0.48350465297698975,0.6358443406911997
66,9,0.48359331488609314,0.6358372523234441
67,9,0.48390841484069824,0.6358306178679833
68,9,0.48399099707603455,0.6358242676808283
69,9,0.48398423194885254,0.6358180504578811
70,9,0.4838818311691284,0.6358118561597971
71,9,0.48216792941093445,0.6358046944324787
72,9,0.4835073947906494,0.6357974364207342
73,9,0.4840368330478668,0.6357906598311204
74,9,0.4839577376842499,0.6357844426081731
75,9,0.48435860872268677,0.6357786792975205
76,9,0.48250895738601685,0.6357723978849558
77,9,0.48348546028137207,0.6357658322040851
78,9,0.48405519127845764,0.6357596608308645
79,9,0.48300907015800476,0.6357530768101032
80,9,0.4820860028266907,0.6357458233833313
81,9,0.4835050404071808,0.6357389596792368
82,9,0.4829171895980835,0.6357321693347051
83,9,0.4843074083328247,0.6357261400956374
84,9,0.4828546643257141,0.6357199228726901
