epoch,batch,train_loss,val_loss
0,9,0.7453252673149109,0.6404968582350632
0,19,0.3524646461009979,0.6403852639527157
1,9,0.7397586107254028,0.5905744289529735
1,19,0.3556877076625824,0.5904998183250427
2,9,0.7449816465377808,0.590390223881294
2,19,0.35230138897895813,0.5902874408097103
3,9,0.7334885597229004,0.5994159085997219
3,19,0.3808874487876892,0.599322917132542
4,9,0.7469409704208374,0.6054901419014767
4,19,0.3498256802558899,0.6054458864803972
5,9,0.7306684851646423,0.6167043303621227
5,19,0.37701863050460815,0.6166773027387159
6,9,0.7444892525672913,0.6117384536512966
6,19,0.35117948055267334,0.6116554120491291
7,9,0.731630265712738,0.6276321164492903
7,19,0.3749324679374695,0.6276042543608567
8,9,0.734573245048523,0.6214865754390585
9,9,0.7327879071235657,0.5863545208141722
9,19,0.39767518639564514,0.5862889022662722
10,9,0.7348443865776062,0.6164164255405294
0,9,0.661370038986206,0.5012234398003282
0,19,0.3110940754413605,0.5011971500413172
1,9,0.6719993352890015,0.5011599834623008
1,19,0.2805391252040863,0.5011356144115843
2,9,0.6725267767906189,0.501096348310339
2,19,0.2812429368495941,0.5010673557889873
3,9,0.6719281077384949,0.5010251423408245
3,19,0.2802945375442505,0.5010002502079668
4,9,0.6719878315925598,0.500962037464668
4,19,0.2804553806781769,0.5009358936342699
5,9,0.6713709235191345,0.5008999664207985
5,19,0.2796792984008789,0.5008801149910894
6,9,0.6717137098312378,0.5008471022392141
6,19,0.2802105247974396,0.5008219716877773
7,9,0.6711568832397461,0.5007855275581623
7,19,0.2798667848110199,0.5007644377905747
8,9,0.6716826558113098,0.5007299215629183
8,19,0.28040486574172974,0.5007019762335152
9,9,0.6713058352470398,0.5052548811353487
9,19,0.279910147190094,0.5052345395088196
10,9,0.6714855432510376,0.513034587276393
10,19,0.2799881100654602,0.5130092162510445
11,9,0.6715726852416992,0.500521904435651
11,19,0.279991090297699,0.5004914485175034
12,9,0.6710510849952698,0.5004491898520239
12,19,0.27954021096229553,0.5004264044350591
13,9,0.6714850664138794,0.5003890734294365
13,19,0.28011155128479004,0.5003580749034882
14,9,0.6715034246444702,0.5003086030483246
14,19,0.2798258364200592,0.5002755512451303
15,9,0.6697946786880493,0.5002289537725777
15,19,0.28120800852775574,0.5002016969795885
16,9,0.6623581647872925,0.5001691343455479
16,19,0.29164618253707886,0.5001470374649969
17,9,0.6710442900657654,0.5001127329365961
17,19,0.27953237295150757,0.5000867021494898
18,9,0.6710025668144226,0.5000460600030834
18,19,0.27943408489227295,0.500018717913792
19,9,0.6711084842681885,0.4999741480268281
19,19,0.2796497642993927,0.49994113630261916
20,9,0.6708666682243347,0.49989248658048696
20,19,0.27941110730171204,0.49986390615331716
21,9,0.6705270409584045,0.49982592052426833
21,19,0.2788243889808655,0.49980627565548336
22,9,0.67084801197052,0.4997745228224787
22,19,0.27929458022117615,0.4997475455547201
23,9,0.6707241535186768,0.5097713059392469
23,19,0.27917051315307617,0.509757097425132
24,9,0.6706217527389526,0.49963180772189436
24,19,0.2789614498615265,0.4996060225470313
25,9,0.6706336736679077,0.49956556024222537
25,19,0.2790520191192627,0.4995354835329385
26,9,0.6574932932853699,0.49950205457621605
26,19,0.31010398268699646,0.49948958179046365
27,9,0.670518159866333,0.4994666966898688
27,19,0.2788008451461792,0.4994413421071809
28,9,0.6704610586166382,0.49939872684149905
28,19,0.2788580358028412,0.4993690540050638
29,9,0.6702806949615479,0.499327657551601
29,19,0.27866682410240173,0.4993018528510784
30,9,0.6701750159263611,0.49926627812714414
30,19,0.2785146236419678,0.4992462622708288
31,9,0.6702381372451782,0.5051004105600817
31,19,0.27868911623954773,0.5050878730313532
32,9,0.6701928377151489,0.5090160256829755
32,19,0.27853748202323914,0.5089784850334299
33,9,0.6700660586357117,0.49910089168055305
33,19,0.2785761058330536,0.49907632531790896
34,9,0.6699437499046326,0.49903894292897194
34,19,0.2784470021724701,0.4990153569599678
35,9,0.6700889468193054,0.4989834849176736
35,19,0.27836060523986816,0.49896585324714926
36,9,0.6698626279830933,0.4989368360618065
36,19,0.27836963534355164,0.4989102030622548
37,9,0.6698185801506042,0.4988678128554903
37,19,0.278255820274353,0.49884055709016734
38,9,0.6697649359703064,0.4988026773107463
38,19,0.2781890630722046,0.4987796873881899
39,9,0.6652904748916626,0.4987439996209638
39,19,0.28374412655830383,0.49872019475904006
40,9,0.6695795059204102,0.49868353995783576
