file_name,mse_avg,mse_std,r2_avg,r2_std,mse,r2,best_model_filename,best_r2
Radiomic_Features_CaPTk_automaticsegm_T1_ED.csv,121572.5015625,14251.190033534365,-0.02268325090408325,0.06535074604234223,"[128821.0625, 123288.0859375, 119065.6953125, 139940.875, 96746.7890625]","[0.06763267517089844, -0.08626222610473633, 0.044909536838531494, -0.06158638000488281, -0.07810986042022705]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_T1_ED.csv.h5,0.06763267517089844
Radiomic_Features_CaPTk_segm_DTI_RD_NC.csv,134232.215625,74240.47291146839,-0.31547088623046876,0.33516507696960796,"[88248.4765625, 83878.3203125, 280011.09375, 94771.84375, 124251.34375]","[-0.2864875793457031, -0.8530263900756836, -0.42143356800079346, -0.19769954681396484, 0.18129265308380127]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_RD_NC.csv.h5,0.18129265308380127
Radiomic_Features_CaPTk_automaticsegm_DTI_TR_ET.csv,150072.55,24679.185892907004,-0.029281139373779297,0.0873201447285857,"[198086.71875, 135559.5, 129346.171875, 140673.34375, 146697.015625]","[-0.0002932548522949219, 0.06686890125274658, -0.18935680389404297, 0.018224120140075684, -0.04184865951538086]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_DTI_TR_ET.csv.h5,0.06686890125274658
Radiomic_Features_CaPTk_segm_DTI_FA_ED.csv,152228.14765625,73566.89035699284,-0.2338486909866333,0.3565273145855362,"[51533.95703125, 134610.609375, 195068.3125, 112738.671875, 267189.1875]","[-0.7542406320571899, -0.13952744007110596, 0.04749995470046997, 0.2033582329750061, -0.5263335704803467]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_FA_ED.csv.h5,0.2033582329750061
Radiomic_Features_CaPTk_automaticsegm_DTI_RD_ED.csv,162537.928125,34138.62440942707,-0.09659249782562256,0.06304637156246534,"[199325.1875, 207455.890625, 136390.90625, 145465.8125, 124051.84375]","[-0.0895153284072876, -0.06807959079742432, -0.1883324384689331, -0.13566863536834717, -0.0013664960861206055]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_DTI_RD_ED.csv.h5,-0.0013664960861206055
Radiomic_Features_CaPTk_segm_T1GD_ET.csv,198751.396875,32294.788204824818,-0.2880368709564209,0.11098446730894511,"[172999.15625, 149251.5, 214529.1875, 234962.03125, 222015.109375]","[-0.48075294494628906, -0.24234545230865479, -0.1388183832168579, -0.2959163188934326, -0.2823512554168701]",best_linear_model_for_Radiomic_Features_CaPTk_segm_T1GD_ET.csv.h5,-0.1388183832168579
Radiomic_Features_CaPTk_segm_T2_ED.csv,171160.29375,29224.97167780987,-0.1067577838897705,0.08886888828958557,"[147554.984375, 125599.59375, 189077.703125, 198062.046875, 195507.140625]","[-0.26296842098236084, -0.04547083377838135, -0.0037103891372680664, -0.09239709377288818, -0.1292421817779541]",best_linear_model_for_Radiomic_Features_CaPTk_segm_T2_ED.csv.h5,-0.0037103891372680664
Radiomic_Features_CaPTk_automaticsegm_T1_NC.csv,160287.71875,36642.2264725684,-0.14145832061767577,0.08987709548253969,"[229310.359375, 134600.734375, 140453.015625, 130933.90625, 166140.578125]","[-0.31429576873779297, -0.10454308986663818, -0.06026577949523926, -0.09102785587310791, -0.13715910911560059]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_T1_NC.csv.h5,-0.06026577949523926
Radiomic_Features_CaPTk_segm_DSC_PH_ED.csv,160352.81875,9010.585176079889,-0.07839028835296631,0.07808519491432397,"[158101.375, 156397.9375, 154143.84375, 178171.28125, 154949.65625]","[-0.16805791854858398, 0.004380404949188232, -0.12427413463592529, 0.025772154331207275, -0.12977194786071777]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DSC_PH_ED.csv.h5,0.025772154331207275
Radiomic_Features_CaPTk_automaticsegm_DTI_RD_NC.csv,148106.2890625,20364.03251407675,-0.09469738006591796,0.0830204520776619,"[182733.578125, 150345.203125, 146908.234375, 119505.0546875, 141039.375]","[-0.07525289058685303, -0.07411205768585205, -0.2561366558074951, -0.04465484619140625, -0.0233304500579834]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_DTI_RD_NC.csv.h5,-0.0233304500579834
Radiomic_Features_CaPTk_automaticsegm_DTI_FA_ED.csv,164769.5875,28198.20691825539,-0.1257854700088501,0.14373961086619508,"[191079.34375, 202287.5625, 162065.5, 134722.859375, 133692.671875]","[-0.044443368911743164, -0.04147064685821533, -0.4120272397994995, -0.05179727077484131, -0.07918882369995117]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_DTI_FA_ED.csv.h5,-0.04147064685821533
Radiomic_Features_CaPTk_automaticsegm_T2_ED.csv,150772.6375,37029.70691021614,-0.2811040997505188,0.32276592580535723,"[116327.3984375, 194804.609375, 123224.1328125, 197240.015625, 122267.03125]","[0.15805798768997192, -0.7163774967193604, 0.01155245304107666, -0.4962555170059204, -0.3624979257583618]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_T2_ED.csv.h5,0.15805798768997192
