file_name,mse_avg,mse_std,r2_avg,r2_std,mse,r2,best_r2
Radiomic_Features_CaPTk_segm_DTI_RD_ED.csv,160007.11245036588,50429.22219288665,-0.48696617031625583,0.7554095405411998,"[88046.92480259656, 126412.80482539054, 232346.91376848, 158950.4941055926, 194278.42474976977]","[-1.9971592902039976, -0.07013006094630714, -0.13452784905962334, -0.12318686812396495, -0.10982678324738626]",-0.07013006094630714
Radiomic_Features_CaPTk_segm_DTI_AD_ED.csv,159589.82974695775,41772.488694105836,-0.5282557429083641,0.8343668848813446,"[93773.79172483564, 143388.0973433217, 209601.4215608633, 151959.25646897702, 199226.58163679112]","[-2.192104570101435, -0.2138320446329025, -0.02346377710115788, -0.07378490589939846, -0.13809341680692566]",-0.02346377710115788
Radiomic_Features_CaPTk_segm_FLAIR_ET.csv,172284.1953044545,43702.97920388174,-0.10605914345642038,0.15746332739773516,"[136064.97043583583, 129428.20187992534, 190189.21038679537, 248748.47022664294, 156990.12359307313]","[-0.16462178426079666, -0.07733961391969713, -0.009610598198810605, -0.3719544649127553, 0.09323074400995779]",0.09323074400995779
Radiomic_Features_CaPTk_segm_DTI_AD_ET.csv,147027.50871585993,34789.22215502629,-0.5373020292935727,1.121706973022976,"[110940.9517989482, 111082.47034151145, 204975.69746464037, 154049.61959956674, 154088.80437463292]","[-2.776482882210619, 0.059646758721772164, -0.0008768069361038133, -0.08855597302378992, 0.11975875698087635]",0.11975875698087635
Radiomic_Features_CaPTk_segm_DSC_ap-rCBV_ED.csv,159820.87937765336,33491.45684175235,-0.6862526172322576,0.5642322746091624,"[195394.9342343406, 100279.50365059153, 182381.8711741195, 148530.03764220653, 172518.05018700854]","[0.09677224425683417, -1.6373731860262506, -0.5991351434945924, -0.46805047746796724, -0.8234765234293122]",0.09677224425683417
Radiomic_Features_CaPTk_automaticsegm_FLAIR_ED.csv,132689.02946878865,8661.012355119012,-0.1266346055529286,0.1260334932993812,"[131158.43239055536, 138950.41053985665, 133195.01281319142, 142710.86275890135, 117430.42884143845]","[0.050715630403599166, -0.224259193683229, -0.06842955567516129, -0.08259934766108978, -0.3086005611487621]",0.050715630403599166
Radiomic_Features_CaPTk_segm_T1GD_NC.csv,179197.8859466944,20414.270627657155,-0.09641624395182455,0.13064762610422764,"[172743.4323061834, 148662.35425835353, 198256.9095566398, 171051.5655572719, 205275.16805502342]","[-0.12380182491557523, 0.03510600107710504, -0.041433366022376905, -0.01533151790133358, -0.3366205119969421]",0.03510600107710504
Radiomic_Features_CaPTk_segm_DTI_FA_NC.csv,148582.81665227492,42722.62775096024,-0.6347298390045093,0.68251407905127,"[106132.8669808918, 133551.9212846192, 224944.52963177013, 115809.63990688276, 162475.12545721064]","[-0.5472067951750401, -1.9504078821264637, -0.14189674809450192, -0.4635691827673567, -0.07056858685918366]",-0.07056858685918366
Radiomic_Features_CaPTk_segm_T1_NC.csv,194723.26783316454,21582.67534866127,-0.18820709399243868,0.10163455037309353,"[184223.8515024857, 160471.16789378464, 211491.61005068547, 222369.68855917422, 195060.02115969264]","[-0.198488983039957, -0.04153918235262033, -0.11095456815669325, -0.3199467229923558, -0.27010601342056706]",-0.04153918235262033
Radiomic_Features_CaPTk_segm_DTI_FA_ET.csv,167672.68937423878,29032.478567933937,-0.8610820158605739,1.5144053609545807,"[143203.2040153727, 128847.28763287116, 172505.35918421682, 183192.736752226, 210614.8592865071]","[-3.8747053263238476, -0.09073883739692423, 0.15767276211147419, -0.29448906348854886, -0.20314961420502287]",0.15767276211147419
Radiomic_Features_CaPTk_automaticsegm_FLAIR_ET.csv,134886.0455223065,20184.4006446255,-0.15169760233728616,0.05078196807086827,"[171438.43304574443, 120376.09719728064, 114111.28067221997, 128865.17952177762, 139639.23717450982]","[-0.11733736848915144, -0.22390032126466664, -0.08514124285084224, -0.13726052249459864, -0.19484855658717182]",-0.08514124285084224
Radiomic_Features_CaPTk_segm_DSC_PH_NC.csv,197367.55258898553,15166.445926164059,-0.08829681975385226,0.12830535288566217,"[178534.09916786043, 216657.6668494047, 185359.02595607738, 213448.10630997812, 192838.86466160702]","[-0.30714944819722056, -0.0037097900315974375, -0.02093536037274335, 0.04635858775982171, -0.15604808792752167]",0.04635858775982171
Radiomic_Features_CaPTk_automaticsegm_DSC_ap-rCBV_NC.csv,153246.14030189434,21098.237604864844,-0.040887667214512625,0.13659437645732364,"[170229.92046971634, 131358.40594983683, 124036.03151245177, 173697.3833705599, 166908.96020690707]","[-0.1855921843576498, -0.029273736758416158, 0.17504351531931883, 0.022949528623755433, -0.18756545889957144]",0.17504351531931883
Radiomic_Features_CaPTk_segm_DTI_TR_ED.csv,166918.30527695423,34874.543080483134,-0.6663651490910227,1.0153368967264282,"[108111.00609589342, 157569.01437672364, 190614.813105432, 166949.3919479609, 211347.30085876113]","[-2.6801501815092608, -0.33387863034223986, 0.06924602352628617, -0.1797092279100556, -0.20733372921984428]",0.06924602352628617
